t[s],center_x,center_y,A_sample,dA_dx,dA_dy,amp,phi_var,phi_max,phi_min,phi_rms,E_micro,sigma_phi,micro_step_time[s],amp_noisy,phi_var_noisy,phi_rms_noisy,E_micro_noisy
3781.1666666666665,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3448769297150117,0.9681439229137492,-0.9681439228554134,0.5872622328612387,0.3779413915907726,168830.38825600248,0.2187385559082031,0.8171415353610457,0.3506074548073141,0.5895748968721674,0.37815018084393803
3781.3333333333335,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3460896428590762,1.0025760191957978,-1.0133795339037452,0.5882938409506828,0.3791832993258561,168944.2793179471,0.2288868427276611,0.8180162194744253,0.34863067803434383,0.5902536031163665,0.3794795569903595
3781.5,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3471489601358888,1.0324257313019651,-1.035911228209469,0.5891934831275988,0.380216545590595,169067.80841553537,0.2002737522125244,0.8174967638080145,0.34658267923805564,0.5890045950445374,0.3804608576884573
3781.6666666666665,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3480976314580685,1.0583942253041656,-1.0707743038987232,0.5899979930999467,0.3811806753937869,169209.45856937865,0.169600248336792,0.8194240325449641,0.34819295408053186,0.5907690185330384,0.3816177143653442
3781.8333333333335,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3489787779564382,1.0982119252844735,-1.1067726314456454,0.5907442579976602,0.382043174106313,169377.23963988188,0.2696633338928222,0.8176614903052144,0.3488407189113633,0.5925953465767425,0.3823039588538953
3782.0,58000.0,58000.0,0.6643124406894609,-4.963504697446329e-06,-4.963504697408009e-06,0.8150536428293913,0.3497958587056266,1.144370601049188,-1.1572261632087697,0.5914354225876061,0.3828477380066489,169570.3367688865,0.578528881072998,0.8174375789214359,0.35073525150277013,0.5934732269128691,0.38308613161585336
3840.1666666666665,58000.0,58000.0,0.6570134745377456,9.944532461903433e-06,9.944532461936154e-06,0.8105636770407033,0.3320308418371143,0.8198632312452165,-0.8198657808785934,0.5762211744493597,0.3644869686940721,168196.2537388252,0.3568973541259765,0.8148364044073266,0.3321445470008814,0.5762348351651612,0.3649142414307344
3840.3333333333335,58000.0,58000.0,0.6570134745377456,9.944532461903433e-06,9.944532461936154e-06,0.8105636770407033,0.3337407164846093,0.8380028610583935,-0.8380084474084271,0.5777029656460175,0.3663018249754451,168188.98075011725,0.5980663299560547,0.8137412007833931,0.3343122839014435,0.5786918163930671,0.36661957734971407
3840.5,58000.0,58000.0,0.6570134745377456,9.944532461903433e-06,9.944532461936154e-06,0.8105636770407033,0.3353828275016619,0.8581361717378512,-0.8581402599303529,0.5791224633182974,0.3680011260949128,168197.31900887078,0.6225309371948242,0.8122294488288373,0.33679613807522807,0.5817955073775382,0.3681677032737262
3840.6666666666665,58000.0,58000.0,0.6570134745377456,9.944532461903433e-06,9.944532461936154e-06,0.8105636770407033,0.336921283838222,0.8713200925250071,-0.8713200925249994,0.5804492086699992,0.3695194006799451,168221.69504097634,0.5956106185913086,0.8100999577127037,0.3366480196218992,0.582418959143022,0.36947302874714516
